"","lichen.rich","Parmeliaceae","Physciaceae","fric","fdiv","raoQ","wetness","rain_lowRH","mat","iso","pseas","ap","rh","totalNS","radiation","ap_reg_mean","rh_reg_mean","wetness_reg_mean","rain_lowRH_reg_mean","mat_reg_mean","iso_reg_mean","pseas_reg_mean","ap_reg_var","rh_reg_var","wetness_reg_var","rain_lowRH_reg_var","mat_reg_var","iso_reg_var","pseas_reg_var","ap_reg_cv","rh_reg_cv","mat_reg_cv","iso_reg_cv","pseas_reg_cv","totalNS_reg","regS_tree","bark_moist_pct.ba","bark_moist_pct.rao.ba","wood_SG.ba","wood_SG.rao.ba","PC1","LogSeed.ba","LogSeed.rao.ba","PIE.ba.tree","propDead","light.mean","lightDist.mean","regS","regFIA","regParm","regPhys","tot_abun_log","parm_abun_log","phys_abun_log","bigTrees","diamDiversity"
"1997_56_39_7884",6,5,1,199.1637875,0.714699548,357.786422,-0.350676017176021,0.0462904132335927,-0.4,3.8,21,661,89.3693582859484,404.255920410156,3988054.063,396.1766004,87.41855986,-0.895896025,-0.300378028,5.090462611,3.708735415,35.29044465,4.23258203346102,61.70088407,-0.598418330706977,-0.78419483863906,7.228146727,0.053750167,2.4174625249258,43.1214357504997,0.705809889442395,1.41993906631996,0.0144928556463228,7.40978137831426,275.7102325,36,62.4657724210829,0.0550756636827281,0.378691517977692,0.016677793391298,0.193018730917481,0.636904143712429,0.0488137764211107,0.0845072292031788,0.186046511627907,40.2941176470588,8.41354723707665,298.152122685094,213.176119527915,87.0265845198621,37.0061038124644,4.356708827,4.463030419,2.079441542,-1.00166189291694,0.0878265393384853
"1997_56_39_8654",8,6,1,338.8273815,0.721044512,351.759538,0.208269158510455,-0.785451518516771,-1,4,13,580,103.033064261532,287.783081054688,3550956.453,391.7508661,88.19141594,-0.864018146,-0.347161165,5.04,3.67480315,37.73511811,4.16085732072302,52.79494682,-0.696273906164485,-0.811507730354188,6.834816081,0.057625788,2.48750201583783,36.9698216475749,0.598640426137601,1.35611430178571,0.0156813264949988,8.14247253193505,256.3574696,35,64.5003346965558,0.0169399519779038,0.378332217678147,0.0176042638201745,0.166843548494457,0.58278191248676,0.00278296297548114,0.0644860945756358,0.0857142857142857,34.6428571428571,10.978835978836,290.51065789007,208.815538881365,82.4343473352516,37.5305239122604,4.637153232,4.634728988,2.079441542,-0.227472533568808,0.154925645653864
"1997_56_39_8656",6,5,1,260.45618,0.717503251,372.5632765,0.118134925844381,-0.59428145027148,-1.3,3.9,14,610,100.269208008918,288.493713378906,4015366.846,393.2706436,88.18109148,-0.861984356,-0.344076555,5.047823344,3.676232339,37.55196232,4.18941856131332,53.6846296,-0.675131194449576,-0.811080803775142,6.84737456,0.057402886,2.47562449552642,39.3302794696573,0.608799785747447,1.35650043461584,0.0156145968770882,7.96144426361365,277.4912185,34,65.6103616187269,0.0291102691368055,0.349669077458179,0.0924313465484442,0.195021958583866,1.19458202255663,0.106431042652937,0.657291948671335,0.283018867924528,46.3513513513514,11.7717717717718,291.058302659218,207.502381216086,82.9167822884946,36.9497204751094,4.59764192,4.705015521,2.079441542,-0.370852435685207,-0.173644560828257
"1997_56_39_8658",6,6,0,13.63893285,0.777165986,244.253059,-0.353097047538989,0.0790221942703261,0,3.8,22,670,89.0239767284348,435.208465576172,3592384.732,399.611303,87.89896106,-0.865664693,-0.319041758,5.065015773,3.693312402,36.40722135,4.25551597567839,57.41243131,-0.618221149460203,-0.799581221350637,7.027160066,0.05543579,2.43368785314422,45.0690300919741,0.653163935246176,1.38739154643102,0.0150097754985418,7.45590419522637,282.33746,37,64.5494759613452,0.0262646337760458,0.323845345061775,0.0672268991481722,0.19467058991486,1.22484966388968,0.0680458098243191,0.334086513261517,0.0512820512820513,58.125,8.89492753623188,303.040319522161,214.765792910371,87.5867328559072,36.9084758430069,4.644390899,4.777020443,0,-0.00132468955267462,0.246389631949472
"1997_56_43_8605",2,1,1,NA,NA,288.6674073,-1.28143639333369,-0.168022013839854,5.8,3.6,45,321,82.3301515005058,168.774337768555,3798454.202,388.6001257,90.17562123,-0.768347922,-0.453442646,5.471978542,3.573436026,46.44137064,3.99652113507392,36.96160214,-0.947623940231932,-0.870030023424957,5.972977176,0.07819036,2.58505342189771,25.5280827126094,0.409884641057548,1.09155712694313,0.021881001767233,8.28225109852184,158.7777051,35,60,0,0.68,0,0.158566725545986,2.17318626841227,0,0,0.333333333333333,52.4,12.3333333333333,302.690114796189,211.687714792773,86.2180932353916,44.3713905643217,3.465735903,3.465735903,2.803360381,-0.43261978829875,-0.134399020151406
"1997_56_5_8585",7,5,1,317.96943,0.753277272,365.8745382,-0.758932781049568,-0.562546901056974,7,3.5,64,359,91.3400917821195,183.546173095703,3032637.956,399.5637605,93.27348994,-0.591817241,-0.592211934,5.878482587,3.389419795,55.26062675,3.92414634715107,52.76259305,-0.767080433771051,-0.823723087892362,5.157863451,0.13610466,2.38278766888181,21.0164933789084,0.56567619678368,0.877414090229064,0.040155739988531,4.36889756955209,174.0800578,39,33,0,0.38,0,0.162638807758562,1.5910646070265,0,0,0,70,20.6666666666667,293.247919065621,202.542532584355,79.2349762209674,43.3576256395142,3.157000421,3.218875825,1.386294361,-0.541626042381646,0.48052046101352
"1997_56_5_8587",5,5,0,49.48225692,0.681176642,256.4302907,-0.671468358840325,-0.596125544290635,6.9,3.5,59,375,92.529357755573,168.107116699219,3694016.462,396.763597,92.99024293,-0.6103371,-0.581903014,5.762678239,3.394252163,54.77379481,3.91747197289906,51.54157783,-0.78755413379436,-0.820758256956052,5.073583398,0.133524912,2.39552565007077,20.8420365918802,0.554268665249093,0.880421079848529,0.0393385363219403,4.53892304453974,162.9897727,38,60,0,0.45,0,0.158566725545986,1.34044411484012,0,0,0,72.5,5,279.503444202346,193.596450240813,74.6056684271271,41.1995973890346,1.960094784,2.261763098,0,-0.542573000867269,0.294383198162175
"1997_56_7_6475",1,0,1,NA,NA,0,-0.941414049998492,-0.662965971729856,5.4,3.8,23,275,90.5338185787815,106.400787353516,4357748.939,382.9020516,83.92109438,-1.096234836,-0.144746054,6.043583777,3.763831899,36.02514891,4.21215900183999,72.67731182,-0.605393042878627,-0.656036094877486,10.87767747,0.056185643,2.57300384319806,42.5668299553191,0.866019590866065,1.79987204138661,0.0149277769325797,10.3847981262932,121.161598,37,60,0,0.68,0,0.158566725545986,2.17318626841227,0,0,0,85,10,301.206525740203,203.292159694636,86.8441668262814,46.5069954332546,0.641853886,0,0.641853886,3.17148013004703,2.17336876763432
"1997_56_7_7111",6,4,0,49.94870026,0.779783716,209.6656472,-1.29317785524315,-0.20343060853403,4.7,3.4,32,307,82.5626845713354,195.4248046875,3359738.046,398.4584685,86.85963199,-0.920497256,-0.268091781,5.798273053,3.68458793,40.6495782,4.10417723683557,56.52976139,-0.748407846406272,-0.729544047873338,8.810958555,0.056714679,2.62618789986357,31.9002565257312,0.65081741765275,1.51958324046869,0.0153924075303585,10.4023594444087,89.1472677,37,25.892243710298,0.144213559333269,0.367717486032178,0.0322207523793342,0.193479643157768,1.68444730181507,0.112230931641662,0.420877235025072,0.0416666666666667,41.75,11.5,295.745729337579,201.966224672518,85.0041674277185,45.0228212369188,4.077537444,4.304065093,0,-0.267389566261596,-0.103852655834777
"1998_1_105_1163",8,5,2,374.9728762,0.783682222,315.2800475,1.52360288079668,0.623814458649879,17.6,4,21,1389,102.110166001064,533.238586425781,3887888.881,1402.32887,102.6131069,1.570592735,0.619615168,16.84974895,3.937698745,19.08493724,4.17485937619644,11.37178522,-1.11560933560644,-1.17205378303864,4.083187463,0.105957867,1.24133376167387,10.6661945567733,0.110821956020513,0.242329275950429,0.026908576267939,0.913362181954967,548.5344588,155,86.4499805202701,0.0738036907893407,0.477709022464967,0.101049078765693,-0.0621284683525563,1.412498967121,0.105531989007274,0.635004559546938,0,45,0,341.826018199906,257.964562726612,93.9458549829007,51.7673123400239,2.970414466,2.525728644,1.704748092,-2.20635889764616,0.145790700739192
"1998_1_111_1445",12,8,3,474.97477,0.811656479,366.1977617,1.58997219612645,0.75951681447854,15.6,4.1,19,1449,101.428958650608,651.415588378906,3880505.2,1356.375975,102.6939626,1.497978794,0.538771762,16.22363495,3.963650546,19.19227769,4.22546556471771,11.46817698,-1.08180048392151,-1.14369178766939,5.492605432,0.098178787,1.58821904194094,12.3904042535109,0.1116733320017,0.338555782901168,0.0247697888248698,2.01879640737941,636.1606544,155,94.8468171815407,0.0892245004985026,0.476315330430119,0.0884087791905121,-0.0950878919453811,1.54352234048451,0.144122197558767,0.740772573977264,0,53.3333333333333,16.2380952380952,352.122519274981,260.42081455611,100.393995300577,53.2063817987642,4.347046916,3.979681654,2.48490665,-1.54360875751108,-0.0163977876639421
"1998_1_113_1113",12,8,3,539.5733474,0.78326993,315.2786681,1.41369820478309,0.393565154880101,18,4.2,21,1288,103.292569721216,509.106994628906,3725926.899,1381.224909,103.153243,1.56350302,0.557550596,17.05488139,4.079607664,21.15419708,4.24095583807628,10.32596397,-1.14166339414986,-1.09688552491836,4.93486434,0.081167715,1.73747311112942,12.6093133178501,0.100103144309287,0.289352017592659,0.0198959610053326,2.58271547690431,522.8215865,153,70.0098517562975,0.11637581483945,0.504741922647865,0.0902845248514252,-0.118492310048304,0.909626700361808,0.171653288278488,0.786207941095045,0.142857142857143,38.4375,7.79166666666667,340.563316459735,255.859188506431,96.6299812748126,52.2538580881371,4.709530201,4.293878248,3.457892725,-0.0890128471723272,0.175536956544885
"1998_1_115_1470",14,8,3,499.6702706,0.740975659,415.7078366,1.50253494392896,0.705503896865125,16,4,20,1407,101.100559632781,684.471923828125,4224482.826,1363.333714,102.5490014,1.501901252,0.55744832,16.11112381,3.896685714,18.43657143,4.22015436488393,11.27379016,-1.07383802375733,-1.16684211057521,4.935043897,0.120236725,1.3207642396297,12.1773332233461,0.109935640582454,0.306312828031082,0.0308561515669621,1.13523057470127,676.1718043,157,89.5421862548246,0.125134334596764,0.5219772831639,0.147783125110275,-0.103054603668076,2.35282618533384,0.222926452601326,0.902934871505508,0.0476190476190476,48.3333333333333,11.8233618233618,351.648655551,262.930720928937,99.7690996477222,51.1941961602467,4.727387819,4.350277936,3.417726684,0.485170652725414,0.177314061130394
"1998_1_119_1177",8,5,1,385.0803896,0.781060879,373.683867,1.63266794223468,0.541692286699668,17.2,4,21,1397,103.988608771786,557.823181152344,3721414.666,1402.375804,102.3867768,1.558935941,0.63099417,16.81426849,3.880707395,18.59606109,4.13269443475846,10.23716216,-1.13579750815795,-1.2450303796419,3.815875942,0.103158004,1.08721267543606,9.67898963407957,0.0999851980885876,0.226942726903013,0.0265822679991054,0.657342498545212,567.2604966,154,85.0799581124189,0.056545912816038,0.505592039107906,0.0862773101023518,-0.10604692039938,1.19119998327831,0.138600325306002,0.7812620340251,0.0769230769230769,41.25,14.0608465608466,322.37291175642,241.007423205339,87.9887115008961,50.42205200505,4.090169191,3.778491613,2.079441542,-0.79072279055462,-0.0211085203854389
"1998_1_125_1485",12,8,3,386.9330011,0.786948269,371.1933338,1.65510390184856,0.751638748917983,16.6,3.9,18,1466,102.146290423381,620.563293457031,4322984.432,1385.729973,102.513542,1.537724802,0.596880913,16.44032825,3.885736616,18.42633841,4.20067547086625,10.84999176,-1.08872985696082,-1.18876367478725,4.373908571,0.114843388,1.17495638766807,11.4550465958637,0.105839594928834,0.26604752073609,0.0295551138301856,0.811927674783218,615.5378884,157,83.9452130300776,0.10525961581615,0.53674110611363,0.166614587045217,-0.0964829724857955,2.05112527755691,0.235447214856652,0.868221945944917,0.176470588235294,34.1666666666667,13.9542483660131,348.916798463603,262.368172692133,96.6961690329777,52.3857094530002,4.382026635,3.951243719,3.091042453,0.170383509617412,0.030881740173049
"1998_1_125_1500",11,10,1,410.9531534,0.741824996,296.328159,1.60881792210729,0.770981839171462,16.5,4,21,1458,101.501475129514,623.195068359375,4125357.114,1389.319412,102.3781273,1.536894615,0.60983319,16.462529,3.853016241,18.18986852,4.18456427888287,9.942697585,-1.10226514558281,-1.22723383111617,4.169492867,0.108433839,1.03827763001083,11.009362582778,0.0971174004371537,0.253271709771931,0.0281425855012377,0.600410211761113,611.027046,156,78.8595833701837,0.107197497573253,0.532751187236558,0.104423946543138,-0.101028378370772,2.46429219133973,0.188582810713435,0.848022375765158,0.0588235294117647,44.6153846153846,10.9538461538462,335.647015021657,253.674781914862,93.7408511007622,50.8987947241322,4.762173935,4.700480366,2.079441542,0.395159237343232,-0.13155862304764
"1998_1_127_1497",13,10,2,474.3629872,0.824925725,354.3447949,1.46567930339323,0.954534792117218,15.7,4,19,1470,98.291682246564,712.122314453125,4371400.317,1363.45271,102.3394393,1.491589977,0.568466204,15.95357009,3.831364486,17.91476636,4.25361352065955,10.18185246,-1.04667625624534,-1.19014466176028,4.578501648,0.120702513,1.06221434785344,13.1514440350483,0.0994909932050019,0.286989158048699,0.0315037928239543,0.644174010874457,693.860591,158,85.9999840573405,0.055108168866764,0.547596611976502,0.124068412024009,-0.107934326312094,2.56517469454266,0.229970198268107,0.717890587969758,0.395348837209302,33.8636363636364,10.974025974026,345.933505554248,259.96743792425,99.1266332546092,51.6219216035241,4.612642201,4.378896742,2.708050201,0.16685069500538,-0.157841378804704
"1998_1_13_897",4,3,1,150.8332836,0.741380979,334.2849872,1.85228850155192,0.672329290723716,18,4.3,20,1501,104.862885328811,572.838623046875,4140717.669,1410.597229,103.1231443,1.611111134,0.608222145,17.4169613,4.04859054,20.74534161,4.19461253794415,10.46876213,-1.22778872962371,-1.07764887106799,3.613732253,0.086285058,1.50550837171023,11.0971003048809,0.101517095905696,0.207483509365092,0.0213123696129567,1.54378842740108,568.5594788,153,97.8264619686451,0.0211167028938257,0.469764120968206,0.0109594630098889,-0.00703329338345059,1.33667085044647,0.0394004071540672,0.231110127994824,0.0555555555555556,33.0833333333333,7.7316384180791,316.624985919123,236.90678701687,87.3457365405425,49.5986349648792,3.17805383,3.36729583,1.098612289,-1.56682180670197,-0.0227753546397648
"1998_1_131_920",4,1,1,139.3876245,0.84697065,237.6047499,1.65741041812921,0.553996283850851,18,4.2,21,1408,104.110818660282,552.217895507812,3758352.154,1410.921969,102.9854914,1.604616098,0.615737373,17.31704598,4.023037622,20.31630283,4.18488257880187,11.00004034,-1.20072957063818,-1.093841670094,3.640383091,0.089961586,1.42670167482504,10.8487470436432,0.106811553651527,0.210219635335287,0.0223616069380124,1.31479183114736,551.482767,153,95.4252267978783,0.159233080357712,0.450445823702136,0.0802566428294189,-0.0855512812911413,1.34724283013345,0.0636870311687749,0.684618401424971,0.1875,52.5,11.2222222222222,318.597801614956,238.146716610137,87.9347464862455,50.0349986236074,3.169685581,2.00148,2.197224577,-0.166367304017088,0.165524428560387
"1998_1_133_1887",15,12,2,637.4304494,0.7906173,367.1674263,1.57130254579499,0.983625997154405,15.3,3.9,18,1510,99.0436208031739,735.251647949219,3983378.543,1358.279645,102.3007101,1.480962501,0.561780565,15.82951607,3.808348726,17.80310307,4.27405725039118,9.92745907,-1.03486776812075,-1.18290253890663,4.55398066,0.121075875,1.0024016101865,13.8378321350755,0.0970419370529863,0.287689190235618,0.0317922237985724,0.564814586561847,705.6527271,158,86.5693694722564,0.100985153343895,0.491274536955761,0.129713822513523,-0.0813873485953569,1.50877142455061,0.168386549543675,0.686785992582601,0.0217391304347826,44.7222222222222,11.1428571428571,339.276484128144,254.602449720934,97.5524703270266,50.8057820467928,5.090678002,5.033700567,3.198673118,-1.18170132321977,0.00880000232604761
"1998_1_17_1126",16,9,4,643.4525695,0.783593752,377.8419346,1.69804779447441,0.597555437155002,16.7,4.1,22,1433,104.082111770659,576.09033203125,3993752.007,1370.261326,102.9295012,1.533559531,0.550379462,16.6317953,4.023364094,20.12751678,4.22825417244828,10.78460875,-1.11480065268482,-1.12625769781584,5.208237481,0.085878565,1.67104278241763,12.3438538759431,0.10477665415909,0.313149445808776,0.0213449648089443,2.3294456659745,567.8265753,154,89.2358095915092,0.0839384935690368,0.476613171297717,0.054157279741323,-0.0909432119013223,1.33199323930169,0.120362710725625,0.661013600621284,0,45.1785714285714,9.2989417989418,351.033141192276,260.224799254777,99.8478671444459,52.9225943435647,5.214935758,4.59511985,3.817712326,-1.06331523067465,0.026173201580776
"1998_1_17_1128",11,5,5,697.1862413,0.759074179,397.1774897,1.89545075511353,0.460773977863408,16.5,4.2,21,1451,107.365522993167,594.830078125,3607527.729,1369.856383,102.8671519,1.52963519,0.552801016,16.53600655,3.999140753,19.80851064,4.22074924564534,11.02091137,-1.11304816923601,-1.13092988548654,5.170925675,0.092160539,1.62644744954907,12.1359620003318,0.107137323882688,0.312707040806052,0.0230450851050603,2.13597234991313,595.4219371,155,83.6166238754037,0.112055434309862,0.526422342372609,0.136260775131432,-0.0618818079876419,2.24245224241685,0.196773258192211,0.770253023464916,0.0294117647058824,44.8275862068966,11.0098522167488,350.906062638278,259.744572527618,99.953979513362,52.9734906565975,4.394449155,3.891820298,3.433987204,-1.41820334253301,0.00799473402373307
"1998_1_25_918",11,9,2,501.2519844,0.732223417,353.7857464,1.60126409551099,0.886307223718932,17.9,4.3,21,1490,100.294168753693,556.444030761719,4303773.277,1417.792381,102.9106033,1.611736758,0.630480117,17.4037619,3.99552381,19.94285714,4.12664735012614,11.06032747,-1.21728591503915,-1.14205895275731,3.183144488,0.085973284,1.28077593601398,9.44136335431471,0.107475100867473,0.182899795244843,0.0215173999926683,0.95716885278756,558.6891641,152,82.4394997717125,0.137895063583078,0.531405163977167,0.145980909722747,-0.104415658331874,2.11370346186829,0.161444640499288,0.890634881255232,0.103448275862069,41.6666666666667,13.804347826087,298.562927069814,222.144316567117,80.8708722048892,46.3465189147471,4.646791861,4.502583597,2.708050201,0.143962494027209,-0.029210239847285
"1998_1_3_906",4,3,1,146.1390674,0.890102565,325.1062791,1.85894137159136,0.925001732004258,18.7,4.3,18,1578,102.445706750178,610.768127441406,3880069.902,1424.969493,103.1929079,1.638240194,0.628250689,17.65610134,4.020010341,20.25801448,4.11436431131153,10.36109181,-1.27455421053006,-1.1317037714406,2.708816867,0.078838903,1.30002060848942,9.13184948444366,0.100405076481036,0.153421008117073,0.019611616964246,0.984971651575204,611.619636,149,99,0,0.47,0,0.162638807758562,1.39184791756707,0,0,0.0909090909090909,36.3265306122449,4.53231292517007,295.395371522242,220.345918497574,79.0546554790976,45.6190409111849,3.576550269,2.833213344,2.983153491,-1.99383876010894,0.00476571176003615
"1998_1_31_872",3,2,1,95.98366131,0.8034117,326.0483178,1.51205603295936,0.70945425257862,18.4,4.3,19,1411,101.155292909378,531.311889648438,4281944.782,1398.439,103.4003924,1.605008813,0.573901611,17.59165,4.11615,22.0965,4.24679508250173,9.51363548,-1.20789148575174,-1.05833812579149,4.021446001,0.083786071,1.75656561995407,12.6226795019304,0.0920077309107001,0.228599705030512,0.0203554464730391,2.58370027470414,531.2048606,152,92.0990584428199,0.130559603032691,0.475465852759785,0.128665613262885,-0.1783963923257,1.59227876192688,0.176275760868584,0.876011306381851,0.037037037037037,39.0909090909091,18,325.039172534767,242.705166575812,89.909903083875,51.5642611650096,3.091042453,2.708050201,2.079441542,-1.62826454541718,0.0504657643655494
